,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_63,PC1_var,cum_var_3,effective_dimension
2020-02-14,-1.0167738153205501,-0.6399536532528983,-0.13112195616343758,1.2547240414918854,0.6335339706508272,-1.5452911503356186
2020-02-17,-1.1037768973860886,-0.7827329940622314,-0.15426501634733658,1.2422716231835538,0.6133379368994576,-1.5515093086841174
2020-02-18,-1.1046895637994902,-0.7834618259008939,-0.16133334937022903,1.2410027287975842,0.6092586390819158,-1.5549637889270314
2020-02-19,-1.1074137176110201,-0.7850698137389881,-0.19163015343548098,1.2497804944133377,0.620233762388526,-1.555112602856591
2020-02-20,-1.1105532784862684,-0.7883016140309586,-0.1501017982763062,1.2551373733528675,0.6303345687764731,-1.5505023644639437
2020-02-21,-1.1260968608306576,-0.8027182281350317,-0.17932509809681627,1.2465723828320077,0.6195214228491098,-1.550487222472854
2020-02-26,-1.0512851671075463,-0.8030550206506849,0.5884447851800271,1.1090754114024883,0.6641175656549703,-1.252865329806523
2020-02-27,-1.0459834530782024,-0.8112785172283075,0.7864034877014043,1.0840887293226904,0.64292371196441,-1.237558141712809
2020-02-28,-1.055265375140155,-0.830644044197504,0.7774077595904781,1.0772398136983163,0.6375089499405346,-1.232881169490433
2020-03-02,-1.030054374568315,-0.829904254006233,0.7450366602556683,1.0338673357135562,0.6302384832135738,-1.168442518891015
2020-03-03,-1.0478474087118688,-0.8476378966822912,0.7688732862065529,1.0359512259814276,0.6370798717527817,-1.1634285976371717
2020-03-04,-1.0556058316247294,-0.8591132530419124,0.8004888018285264,1.29675626760317,0.6808664794560105,-1.6135863650110986
2020-03-05,-1.0289768917025952,-0.8682721110915753,1.0167870659679554,1.2100695205107765,0.731424847544293,-1.4262658029707684
2020-03-06,-1.0257797481262758,-0.9031775778473459,1.06037608080484,1.1551283702816328,0.737651460684057,-1.344193009890815
2020-03-09,-0.7998855794856962,-0.8524034253856053,2.4180436932993983,0.7731065361727953,0.9958283706099303,-0.7092793734867374
2020-03-10,-0.7485066045410608,-0.8465861381204278,2.4667718206014038,0.6604886593466928,1.0450439234740383,-0.6190387081074732
2020-03-11,-0.6860620280966322,-0.8371231168202955,2.891801603283673,0.6070556275604949,1.0645596770940822,-0.5878397509263712
2020-03-12,-0.3722039501907303,-0.7560664640973279,3.710216948349951,0.7500129696001699,1.3459126681068947,-0.6387383783495268
2020-03-13,-0.2606067180204658,-0.7239680891211226,3.867330171573299,0.8929935824986234,1.3855634065952844,-0.710384811881027
2020-03-16,-0.058593911854227035,-0.6646401014757557,4.161397706062144,1.218165066707436,1.4875123010082065,-0.9315343488964621
2020-03-17,-0.03374881991446123,-0.6588692408920133,3.995623949954935,1.1836935067279086,1.4390548284592737,-0.9246490150823496
2020-03-18,0.2038727255986478,-0.5648327913031539,4.03004698765243,1.516710151811361,1.533470474425261,-1.196219702348569
