,UMAP1,UMAP2
2019-10-29,10.19943,0.8028674
2019-10-30,9.409882,0.66456634
2019-10-31,9.379055,0.66432214
2019-11-01,9.400269,0.6966272
2019-11-04,9.405233,0.6800609
2019-11-05,9.413831,0.7042653
2019-11-06,9.3865595,0.68309754
2019-11-07,7.606214,0.6551107
2019-11-08,7.589723,0.685404
2019-11-11,7.5364757,0.7342838
2019-11-12,7.4707727,0.79413754
2019-11-13,7.4778953,0.7993013
2019-11-14,7.4250164,0.8427866
2019-11-15,7.416134,0.84877175
2019-11-18,7.445023,0.8196782
2019-11-19,7.4184813,0.8427958
2019-11-20,7.3629146,0.8930455
2019-11-21,7.3549194,0.89273864
2019-11-22,7.337649,0.9071253
2019-11-25,7.282979,0.9494968
2019-11-26,7.2472663,0.9868738
2019-11-27,7.305834,0.92679113
2019-11-29,7.443427,0.82518876
2019-12-02,7.41283,0.84524274
2019-12-03,7.2158737,0.99411917
2019-12-04,7.2458754,0.97391057
2019-12-05,7.216247,0.97538036
2019-12-06,7.193087,1.0175935
2019-12-09,7.2621064,0.93677086
2019-12-10,7.483342,0.78936076
2019-12-11,7.5050616,0.762116
2019-12-12,7.6324725,0.63499546
2019-12-13,7.601315,0.6686653
2019-12-16,7.6249495,0.63796705
2019-12-17,7.585859,0.6714886
2019-12-18,7.5834064,0.67823344
2019-12-19,7.5886407,0.6714713
2019-12-20,7.583631,0.6692096
2019-12-23,7.59483,0.6605777
2019-12-24,7.5986147,0.6584221
2019-12-26,7.6168113,0.6411277
2019-12-27,7.6408277,0.61588657
2019-12-30,7.616057,0.64063436
2019-12-31,7.6319866,0.62853813
2020-01-02,7.3449073,0.89624083
2020-01-03,7.3090115,0.92736757
2020-01-06,7.296686,0.9405229
2020-01-07,7.3401027,0.8896477
2020-01-08,7.2085624,0.95450455
2020-01-09,7.215808,0.9693758
2020-01-10,7.1899977,0.9880332
2020-01-13,7.1703143,1.0016431
2020-01-14,7.1923194,1.002499
2020-01-15,7.133067,1.0727326
2020-01-16,7.1520476,1.0407809
2020-01-17,7.156127,1.0100675
2020-01-21,7.082555,1.0782056
2020-01-22,7.0708623,1.1091088
2020-01-23,7.10522,1.0721481
2020-01-24,7.0564184,1.1022943
2020-01-27,7.048232,1.1111817
2020-01-28,7.032647,1.1233741
2020-01-29,7.0314198,1.1011325
2020-01-30,6.971112,1.1279012
2020-01-31,6.643237,0.9762348
2020-02-03,6.498668,0.9445789
2020-02-04,6.4822893,0.9290524
2020-02-05,6.4597607,0.9196925
2020-02-06,6.468346,0.919157
2020-02-07,6.4453187,0.911181
2020-02-10,6.418558,0.8973738
2020-02-11,6.4216437,0.89345443
2020-02-12,6.4474964,0.9117536
2020-02-13,6.442766,0.9097536
2020-02-14,6.4093847,0.88346976
2020-02-18,6.4413886,0.89824843
2020-02-19,7.078998,1.1082853
2020-02-20,7.0690384,1.3019024
2020-02-21,7.047388,1.3693873
2020-02-24,7.0426517,1.379362
2020-02-25,7.040352,1.378943
2020-02-26,7.020058,1.4165806
2020-02-27,7.009206,1.44426
2020-02-28,7.0143776,1.4325924
2020-03-02,7.0132165,1.4362882
2020-03-03,7.010187,1.4426476
2020-03-04,7.0132565,1.4289191
2020-03-05,6.9919825,1.4386036
2020-03-06,7.006565,1.4744718
2020-03-09,9.410617,6.924067
2020-03-10,9.276908,6.969774
2020-03-11,9.226286,6.9979396
2020-03-12,8.908677,7.1095357
2020-03-13,8.942014,7.074796
2020-03-16,8.763588,6.908268
2020-03-17,8.764183,6.886146
2020-03-18,20.23036,-1.8237154
2020-03-19,20.219496,-1.8134696
2020-03-20,20.25039,-1.8424027
2020-03-23,20.270664,-1.8620428
2020-03-24,20.268421,-1.859733
2020-03-25,20.284826,-1.8756084
2020-03-26,20.292696,-1.8827609
2020-03-27,20.310253,-1.9006246
2020-03-30,20.309225,-1.8995161
2020-03-31,20.276499,-1.8661827
2020-04-01,20.380867,-1.9702592
2020-04-02,20.445395,-2.0356305
2020-04-03,20.398699,-1.9895655
2020-04-06,20.428936,-2.0170941
2020-04-07,20.456652,-2.0446613
2020-04-08,20.481266,-2.0716565
2020-04-09,20.498959,-2.0907745
2020-04-13,20.53431,-2.1213834
2020-04-14,20.572239,-2.1694374
2020-04-15,20.545757,-2.142902
2020-04-16,20.493551,-2.0813458
2020-04-17,20.54608,-2.1381269
2020-04-20,20.565369,-2.1626785
2020-04-21,20.517801,-2.111775
2020-04-22,20.521456,-2.1189978
2020-04-23,20.57152,-2.1716053
2020-04-24,20.512442,-2.1070466
2020-04-27,20.580534,-2.1805215
2020-04-28,20.647577,-2.2630143
2020-04-29,20.704515,-2.3257318
2020-04-30,20.676382,-2.2943082
2020-05-01,20.63518,-2.2455666
2020-05-04,20.641376,-2.2506678
2020-05-05,20.654871,-2.2700064
2020-05-06,20.775646,-2.379732
2020-05-07,20.739105,-2.3753736
2020-05-08,20.769087,-2.4193962
2020-05-11,20.717089,-2.3643746
2020-05-12,20.740942,-2.4255302
2020-05-13,20.733221,-2.3764114
2020-05-14,20.716475,-2.3591683
2020-05-15,20.716122,-2.35885
2020-05-18,20.7762,-2.4322636
2020-05-19,20.791252,-2.438479
2020-05-20,20.830564,-2.4871688
2020-05-21,20.827303,-2.4856277
2020-05-22,20.898924,-2.5492644
2020-05-26,20.944862,-2.5895045
2020-05-27,20.935768,-2.5793817
2020-05-28,20.930014,-2.5746882
2020-05-29,20.918837,-2.5647027
2020-06-01,20.914427,-2.559031
2020-06-02,20.926704,-2.5700297
2020-06-03,20.925537,-2.570096
2020-06-04,20.93237,-2.5759847
2020-06-05,20.907778,-2.5515823
2020-06-08,20.951881,-2.5959878
2020-06-09,20.94541,-2.5885596
2020-06-10,20.965466,-2.6075814
2020-06-11,20.972733,-2.613183
2020-06-12,20.949606,-2.590693
2020-06-15,20.98906,-2.6387496
2020-06-16,20.981077,-2.6218233
2020-06-17,19.860441,-4.288609
2020-06-18,19.83936,-4.312741
2020-06-19,19.822285,-4.2941413
2020-06-22,19.833357,-4.3052607
2020-06-23,19.830551,-4.305973
2020-06-24,19.830395,-4.309367
2020-06-25,19.829313,-4.303808
2020-06-26,19.845135,-4.3192706
2020-06-29,19.835861,-4.312238
2020-06-30,19.811169,-4.337963
2020-07-01,19.84701,-4.3212667
2020-07-02,19.863512,-4.344343
2020-07-06,19.864439,-4.3317227
2020-07-07,19.867125,-4.350896
2020-07-08,19.892324,-4.3803205
2020-07-09,19.8579,-4.3508964
2020-07-10,19.922865,-4.435122
2020-07-13,20.189455,-5.244154
2020-07-14,20.311087,-5.3342776
2020-07-15,20.25744,-5.2375307
2020-07-16,20.289547,-5.2390757
2020-07-17,20.380888,-5.009326
2020-07-20,20.37866,-4.959798
2020-07-21,20.354158,-5.0002556
2020-07-22,20.376553,-4.975488
2020-07-23,20.368477,-4.982306
2020-07-24,20.400091,-4.971378
2020-07-27,20.388792,-5.000041
2020-07-28,20.399427,-4.981887
2020-07-29,20.383644,-4.995654
2020-07-30,20.384457,-5.0021906
2020-07-31,20.379202,-5.0142097
2020-08-03,20.372892,-5.0214586
2020-08-04,20.348743,-5.206861
2020-08-05,20.36789,-5.2018337
2020-08-06,20.455515,-5.220464
2020-08-07,20.497236,-5.290422
2020-08-10,20.524563,-5.2885704
2020-08-11,20.526754,-5.319332
2020-08-12,20.586868,-5.3610425
2020-08-13,20.695076,-5.430391
2020-08-14,20.702871,-5.424299
2020-08-17,20.702621,-5.4224854
2020-08-18,20.702726,-5.4226727
2020-08-19,20.715593,-5.440079
2020-08-20,20.708012,-5.441129
2020-08-21,20.725546,-5.4144797
2020-08-24,20.70706,-5.428772
2020-08-25,20.714312,-5.44961
2020-08-26,20.698717,-5.518848
2020-08-27,20.69818,-5.5311465
2020-08-28,20.713314,-5.521187
2020-08-31,20.696896,-5.5282235
2020-09-01,20.703299,-5.5199685
2020-09-02,20.703001,-5.5318923
2020-09-03,9.275002,9.837844
2020-09-04,9.272919,9.838548
2020-09-08,8.914108,9.974285
2020-09-09,8.890822,9.948143
2020-09-10,8.888801,9.938785
2020-09-11,8.881458,9.946245
2020-09-14,8.891487,9.945395
2020-09-15,8.889136,9.948555
2020-09-16,8.896628,9.948778
2020-09-17,8.893197,9.946937
2020-09-18,8.898748,9.948482
2020-09-21,8.897254,9.938172
2020-09-22,8.93413,9.937814
2020-09-23,8.903323,9.954345
2020-09-24,8.906398,9.952309
2020-09-25,8.917812,9.958074
2020-09-28,8.920476,9.957273
2020-09-29,8.926401,9.958445
2020-09-30,8.964063,9.972335
2020-10-01,8.951781,9.960136
2020-10-02,8.971226,9.951882
2020-10-05,8.993609,9.942804
2020-10-06,9.003361,9.938644
2020-10-07,9.349866,9.82677
2020-10-08,9.350182,9.844993
2020-10-09,9.39663,9.800984
2020-10-12,9.3429785,9.833437
2020-10-13,9.340646,9.847435
2020-10-14,9.365244,9.822669
2020-10-15,9.528019,9.727361
2020-10-16,9.489334,9.7478075
2020-10-19,9.465292,9.759928
2020-10-20,9.463272,9.764101
2020-10-21,9.514357,9.732021
2020-10-22,9.51226,9.733926
2020-10-23,9.531615,9.701016
2020-10-26,9.508587,9.73519
2020-10-27,9.514429,9.730381
2020-10-28,9.531752,9.717194
2020-10-29,9.541797,9.710869
2020-10-30,9.525389,9.726403
2020-11-02,9.557974,9.692721
2020-11-03,9.515485,9.732055
2020-11-04,9.576401,9.677219
2020-11-05,9.600002,9.665195
2020-11-06,9.535605,9.702251
2020-11-09,19.739128,-6.043839
2020-11-10,19.752491,-6.0247073
2020-11-11,19.79016,-5.9909406
2020-11-12,19.733303,-6.0394745
2020-11-13,19.750433,-6.024097
2020-11-16,19.744425,-6.027576
2020-11-17,19.746597,-6.023702
2020-11-18,19.7821,-5.990708
2020-11-19,19.75356,-6.0202436
2020-11-20,19.772072,-6.0030932
2020-11-23,19.762024,-6.008205
2020-11-24,19.74243,-6.0228744
2020-11-25,19.74377,-6.0170083
2020-11-27,19.717112,-6.046392
2020-11-30,19.739365,-6.0204735
2020-12-01,19.713797,-6.050393
2020-12-02,19.701014,-6.0657887
2020-12-03,19.662146,-6.098801
2020-12-04,19.655373,-6.107127
2020-12-07,19.653484,-6.104061
2020-12-08,19.678358,-6.0800133
2020-12-09,19.92159,-5.803343
2020-12-10,19.956577,-5.781397
2020-12-11,19.89009,-5.7975693
2020-12-14,19.928852,-5.7918468
2020-12-15,19.983639,-5.795679
2020-12-16,20.004063,-5.7942486
2020-12-17,20.00758,-5.7841787
2020-12-18,19.98472,-5.841473
2020-12-21,19.973022,-5.8525424
2020-12-22,20.005945,-5.8967624
2020-12-23,19.985613,-5.927226
2020-12-24,20.108196,-5.895546
2020-12-28,20.149452,-5.8849382
2020-12-29,20.132183,-5.9123616
2020-12-30,20.245426,-5.8958364
2020-12-31,20.353039,-5.868341
2021-01-04,20.3115,-5.8760605
2021-01-05,20.406296,-5.847929
2021-01-06,20.420626,-5.8489647
2021-01-07,20.410627,-5.880197
2021-01-08,20.419651,-5.885173
2021-01-11,20.376709,-5.8979816
2021-01-12,20.327343,-5.905902
2021-01-13,20.441853,-5.891076
2021-01-14,20.500235,-5.8736296
2021-01-15,20.518576,-5.8577957
2021-01-19,20.526426,-5.855429
2021-01-20,20.582363,-5.7963333
2021-01-21,20.581175,-5.8389506
2021-01-22,20.573439,-5.8406067
2021-01-25,20.568527,-5.7640243
2021-01-26,20.57893,-5.834267
2021-01-27,20.718496,-6.072845
2021-01-28,20.76958,-6.137652
2021-01-29,20.71524,-6.1173396
2021-02-01,20.756752,-6.135745
2021-02-02,20.752193,-6.1273203
2021-02-03,20.758272,-6.1307616
2021-02-04,20.759409,-6.120918
2021-02-05,20.736805,-6.10302
2021-02-08,20.74071,-6.083444
2021-02-09,20.750507,-6.1204042
2021-02-10,10.130146,9.3803835
2021-02-11,10.155751,9.359795
2021-02-12,10.1435175,9.369614
2021-02-16,10.1536455,9.366931
2021-02-17,10.114603,9.383574
2021-02-18,10.141745,9.366874
2021-02-19,10.182037,9.345085
2021-02-22,10.318146,9.231757
2021-02-23,10.291605,9.255118
2021-02-24,10.286977,9.259981
2021-02-25,10.345088,9.2050705
2021-02-26,10.3139305,9.238333
2021-03-01,10.309189,9.240437
2021-03-02,10.361562,9.198669
2021-03-03,10.391578,9.170233
2021-03-04,10.43506,9.135106
2021-03-05,10.3820715,9.17637
2021-03-08,10.411286,9.153354
2021-03-09,10.758246,8.863131
2021-03-10,10.749806,8.870706
2021-03-11,10.767225,8.855408
2021-03-12,10.77184,8.852066
2021-03-15,10.780296,8.8436365
2021-03-16,10.777154,8.845107
2021-03-17,10.775447,8.848789
2021-03-18,10.784892,8.838334
2021-03-19,10.774246,8.846843
2021-03-22,10.791205,8.82932
2021-03-23,10.795192,8.822725
2021-03-24,11.167976,8.354219
2021-03-25,11.2014885,8.305474
2021-03-26,11.356188,8.102765
2021-03-29,11.385946,8.060781
2021-03-30,11.376029,8.081416
2021-03-31,11.381864,8.072068
2021-04-01,11.366346,8.087515
2021-04-05,11.378858,8.070465
2021-04-06,11.395552,8.048414
2021-04-07,11.401529,8.033647
2021-04-08,11.413029,8.021982
2021-04-09,11.378003,8.061113
2021-04-12,11.412846,8.025682
2021-04-13,11.402772,8.037733
2021-04-14,11.42685,7.991919
2021-04-15,11.510895,7.875733
2021-04-16,11.486015,7.892098
2021-04-19,11.538069,7.7712307
2021-04-20,11.5239725,7.8176813
2021-04-21,11.526756,7.8261566
2021-04-22,11.516022,7.822113
2021-04-23,11.53326,7.7991767
2021-04-26,11.520174,7.819715
2021-04-27,11.580754,7.57872
2021-04-28,11.650771,7.3923326
2021-04-29,11.688449,7.279923
2021-04-30,11.638303,7.3446355
2021-05-03,11.626585,7.384284
2021-05-04,11.603035,7.3820004
2021-05-05,11.623291,7.3971796
2021-05-06,11.6455765,7.3363123
2021-05-07,11.701283,7.2418404
2021-05-10,11.714296,7.1797996
2021-05-11,11.730952,7.198784
2021-05-12,11.712362,7.1990476
2021-05-13,11.734084,7.179638
2021-05-14,11.778178,7.1363387
2021-05-17,11.807198,7.087585
2021-05-18,11.80528,7.080312
2021-05-19,11.866155,6.992505
2021-05-20,11.859417,7.0000095
2021-05-21,11.829277,7.021898
2021-05-24,11.837844,7.0255513
2021-05-25,11.86122,6.9989996
2021-05-26,11.877162,6.976568
2021-05-27,11.893765,6.9695377
2021-05-28,11.896435,6.9927073
2021-06-01,11.878156,6.9763484
2021-06-02,11.863835,6.981127
2021-06-03,11.865646,6.992888
2021-06-04,11.910426,6.944484
2021-06-07,11.958994,6.885708
2021-06-08,11.898255,6.942024
2021-06-09,11.868501,6.983683
2021-06-10,11.859047,6.995738
2021-06-11,11.739341,7.0635233
2021-06-14,11.663194,7.0376177
2021-06-15,11.634542,7.1098895
2021-06-16,11.654906,7.131893
2021-06-17,11.495876,7.074259
2021-06-18,9.366128,6.2659597
2021-06-21,9.029556,6.1689835
2021-06-22,9.115205,6.2285957
2021-06-23,9.102235,6.2013774
2021-06-24,9.115516,6.1932864
2021-06-25,9.099668,6.21046
2021-06-28,9.10923,6.2210045
2021-06-29,9.145648,6.2541943
2021-06-30,9.117195,6.2169023
2021-07-01,9.114416,6.186881
2021-07-02,9.095093,6.1846085
2021-07-06,9.080897,6.221531
2021-07-07,9.103985,6.196389
2021-07-08,9.060825,6.2280045
2021-07-09,8.951242,6.346723
2021-07-12,8.920602,6.3806906
2021-07-13,8.905798,6.4094973
2021-07-14,8.948421,6.339995
2021-07-15,8.946945,6.3870926
2021-07-16,8.90526,6.45803
2021-07-19,8.799063,6.469832
2021-07-20,8.737673,6.512123
2021-07-21,8.797764,6.4930005
2021-07-22,8.750268,6.523618
2021-07-23,8.8064995,6.5198193
2021-07-26,8.778725,6.48384
2021-07-27,8.749277,6.497113
2021-07-28,8.819134,6.652043
2021-07-29,8.837026,6.6990314
2021-07-30,8.892441,6.706428
2021-08-02,8.86985,6.7938714
2021-08-03,8.947135,6.748933
2021-08-04,8.932297,6.7130756
2021-08-05,8.859885,6.7057605
2021-08-06,8.783942,6.583365
2021-08-09,8.77521,6.5616856
2021-08-10,8.79107,6.572986
2021-08-11,8.766407,6.6056676
2021-08-12,8.797501,6.6071277
2021-08-13,8.77586,6.6015806
2021-08-16,8.829462,6.5261106
2021-08-17,8.95915,6.498181
2021-08-18,9.006299,6.5276103
2021-08-19,9.040174,6.541227
2021-08-20,9.038698,6.5696144
2021-08-23,9.055516,6.635508
2021-08-24,9.047766,6.586201
2021-08-25,9.051231,6.6556168
2021-08-26,9.048102,6.7228537
2021-08-27,8.955717,6.893406
2021-08-30,8.882176,7.01339
2021-08-31,8.926739,6.8244467
2021-09-01,8.88386,6.933103
2021-09-02,8.851823,7.0595307
2021-09-03,8.878354,7.0996547
2021-09-07,8.950873,7.03633
2021-09-08,8.866056,7.1916246
2021-09-09,8.8501835,7.177774
2021-09-10,8.890041,7.1415286
2021-09-13,8.856863,7.1258492
2021-09-14,8.839182,7.1820016
2021-09-15,8.856379,7.192173
2021-09-16,8.88244,7.2276816
2021-09-17,8.866905,7.1523314
2021-09-20,8.844054,7.1938753
2021-09-21,8.856948,7.185299
2021-09-22,8.866205,7.178418
2021-09-23,8.880591,7.1937046
2021-09-24,8.870668,7.1644983
2021-09-27,8.905737,7.1605873
2021-09-28,9.005049,7.0904717
2021-09-29,9.001401,7.0790687
2021-09-30,8.989928,7.095989
2021-10-01,8.931416,7.1821747
2021-10-04,9.108901,6.9126053
2021-10-05,9.129329,6.945524
2021-10-06,9.203723,6.9189005
2021-10-07,9.257418,6.8550315
2021-10-08,9.23438,6.886639
2021-10-11,9.295979,6.8695765
2021-10-12,9.374008,6.869458
2021-10-13,9.327443,6.882379
2021-10-14,9.406369,6.869536
2021-10-15,9.561208,6.817246
2021-10-18,9.652655,6.8130035
2021-10-19,9.7540865,6.793332
2021-10-20,9.746395,6.787243
2021-10-21,9.7917185,6.7791243
2021-10-22,9.846769,6.769859
2021-10-25,9.871422,6.7727633
2021-10-26,9.926925,6.7616067
2021-10-27,10.679013,6.512442
2021-10-28,10.641819,6.4754024
2021-10-29,10.606241,6.4765205
2021-11-01,10.557297,6.515834
2021-11-02,10.590798,6.4737573
2021-11-03,10.593777,6.474118
2021-11-04,10.561256,6.479622
2021-11-05,10.5942,6.489433
2021-11-08,10.58745,6.4842825
2021-11-09,10.59615,6.447113
2021-11-10,10.563285,6.480732
2021-11-11,10.603319,6.4313946
2021-11-12,10.586936,6.4549646
2021-11-15,10.58324,6.449579
2021-11-16,10.604703,6.462709
2021-11-17,10.576551,6.430192
2021-11-18,10.565547,6.4278927
2021-11-19,10.599623,6.4215426
2021-11-22,10.572247,6.4283147
2021-11-23,10.5606,6.408756
2021-11-24,10.645892,6.385994
2021-11-26,10.604998,6.491944
2021-11-29,10.61846,6.471679
2021-11-30,10.6143875,6.487811
2021-12-01,10.742694,6.5320168
2021-12-02,12.07443,6.6289196
2021-12-03,12.073112,6.629628
2021-12-06,12.016196,6.75179
2021-12-07,12.058096,6.6388273
2021-12-08,12.10136,6.6178517
2021-12-09,12.0947,6.636204
2021-12-10,12.21067,6.5894036
2021-12-13,12.406862,6.550243
2021-12-14,12.30791,6.572668
2021-12-15,12.453067,6.5390863
2021-12-16,12.508956,6.5280633
2021-12-17,12.5155945,6.5133204
2021-12-20,12.526485,6.5214963
2021-12-21,12.513284,6.527364
2021-12-22,12.515906,6.5295095
2021-12-23,12.571928,6.5086346
2021-12-27,12.5673275,6.5125656
2021-12-28,12.64588,6.5074387
2021-12-29,12.642892,6.5048404
2021-12-30,12.656994,6.506189
2021-12-31,12.7833185,6.5000415
2022-01-03,15.629588,6.648311
2022-01-04,15.671145,6.648731
2022-01-05,15.680932,6.6494217
2022-01-06,15.686372,6.6480384
2022-01-07,15.677349,6.6380944
2022-01-10,15.683281,6.664244
2022-01-11,15.721095,6.6533546
2022-01-12,15.712102,6.646906
2022-01-13,15.758536,6.643176
2022-01-14,15.732291,6.6166654
2022-01-18,15.743624,6.64566
2022-01-19,15.788413,6.6228123
2022-01-20,15.827956,6.6352363
2022-01-21,16.953503,6.480912
2022-01-24,16.939737,6.4907503
2022-01-25,16.946177,6.5084467
2022-01-26,16.950579,6.52591
2022-01-27,16.993881,6.5133324
2022-01-28,16.97476,6.576021
2022-01-31,16.965378,6.6155667
2022-02-01,16.99659,6.572605
2022-02-02,17.015198,6.631059
2022-02-03,16.628468,7.2403574
2022-02-04,16.684036,7.2838087
2022-02-07,16.670841,7.274906
2022-02-08,16.66815,7.262067
2022-02-09,16.634117,7.253493
2022-02-10,16.630266,7.259969
2022-02-11,16.612576,7.2388062
2022-02-14,16.635033,7.2424884
2022-02-15,16.662647,7.235359
2022-02-16,16.597736,7.169312
2022-02-17,16.63571,7.1615562
2022-02-18,16.558058,7.141705
2022-02-22,16.585224,7.15805
2022-02-23,16.54507,7.1471376
2022-02-24,16.57867,7.196213
2022-02-25,16.523912,7.1648088
2022-02-28,16.46856,7.042625
2022-03-01,16.380554,6.9424467
2022-03-02,16.344725,6.851162
2022-03-03,16.334146,6.846088
2022-03-04,16.284271,6.789859
2022-03-07,16.194807,6.6771426
2022-03-08,16.10661,6.705517
2022-03-09,16.192427,6.6810985
2022-03-10,16.191772,6.6785655
2022-03-11,16.219433,6.670082
2022-03-14,16.213745,6.6579294
2022-03-15,16.222055,6.6625175
2022-03-16,16.256834,6.6452103
2022-03-17,16.230011,6.66618
2022-03-18,16.411995,6.6155477
2022-03-21,16.545736,6.5750637
2022-03-22,16.606543,6.569928
2022-03-23,16.697834,6.5777755
2022-03-24,16.84418,6.493216
2022-03-25,16.939487,6.375502
2022-03-28,16.999243,6.432241
2022-03-29,17.075222,6.4511075
2022-03-30,17.133919,6.4779177
2022-03-31,17.143772,6.4931755
2022-04-01,17.138838,6.453476
2022-04-04,17.131529,6.4141583
2022-04-05,16.976595,6.274209
2022-04-06,17.008709,6.3004465
2022-04-07,16.973066,6.240973
2022-04-08,16.981676,6.2724433
2022-04-11,16.97011,6.273145
2022-04-12,16.94863,6.23692
2022-04-13,16.932106,6.223759
2022-04-14,16.973877,6.273804
2022-04-18,16.976055,6.2636676
2022-04-19,16.993965,6.283608
2022-04-20,16.848185,8.034603
2022-04-21,16.901573,7.8605437
2022-04-22,16.866505,8.0007715
2022-04-25,16.867188,8.013615
2022-04-26,16.860596,8.028878
2022-04-27,16.84549,8.068471
2022-04-28,16.83137,8.097275
2022-04-29,16.845415,8.090998
2022-05-02,16.849203,8.080141
2022-05-03,16.846079,8.087145
2022-05-04,16.86039,8.085203
2022-05-05,16.840284,8.097986
2022-05-06,16.84059,8.083893
2022-05-09,16.830685,8.09938
2022-05-10,16.828949,8.10338
2022-05-11,16.832819,8.095277
2022-05-12,16.812433,8.111263
2022-05-13,16.82847,8.09319
2022-05-16,16.82003,8.103798
2022-05-17,16.828815,8.133201
2022-05-18,16.822592,8.102356
2022-05-19,16.820333,8.055699
2022-05-20,16.807297,8.099904
2022-05-23,16.824057,8.079928
2022-05-24,16.82128,8.059938
2022-05-25,16.821718,8.063956
2022-05-26,16.892605,7.951974
2022-05-27,17.114136,7.3683133
2022-05-31,17.096542,7.366945
2022-06-01,17.106928,7.3741436
2022-06-02,17.084084,7.368861
2022-06-03,17.084103,7.373632
2022-06-06,17.08454,7.35574
2022-06-07,17.118563,7.3712053
2022-06-08,17.09636,7.3579464
2022-06-09,17.087551,7.3492823
2022-06-10,17.299578,7.270634
2022-06-13,17.353443,7.184971
2022-06-14,17.368145,7.190354
2022-06-15,17.374214,7.165251
2022-06-16,17.45108,7.009852
2022-06-17,17.71826,6.803276
2022-06-21,17.708015,6.7985196
2022-06-22,17.75276,6.7832804
2022-06-23,17.71322,6.8171983
2022-06-24,17.718735,6.7561917
2022-06-27,17.757172,6.80161
2022-06-28,17.758167,6.779604
2022-06-29,18.060877,6.6830983
2022-06-30,18.231647,6.6160746
2022-07-01,18.181204,6.6429176
2022-07-05,18.25955,6.6067924
2022-07-06,18.27863,6.593799
2022-07-07,18.317722,6.5686717
2022-07-08,18.293173,6.594979
2022-07-11,18.275969,6.6082983
2022-07-12,18.285057,6.598909
2022-07-13,18.28959,6.599787
2022-07-14,18.318434,6.5738926
2022-07-15,18.283714,6.6006565
2022-07-18,18.285866,6.5932918
2022-07-19,18.297338,6.5835814
2022-07-20,18.279196,6.5840154
2022-07-21,18.312574,6.5589795
2022-07-22,18.31321,6.5814757
2022-07-25,18.287302,6.59173
2022-07-26,18.30226,6.5925484
2022-07-27,18.276497,6.6064525
2022-07-28,17.818604,6.7330174
2022-07-29,17.833391,6.7358937
2022-08-01,17.783356,6.7555466
2022-08-02,17.854914,6.72188
2022-08-03,17.830889,6.749924
2022-08-04,17.84297,6.7398815
2022-08-05,17.806484,6.760842
2022-08-08,17.793194,6.777006
2022-08-09,17.795975,6.80509
2022-08-10,17.813158,6.762664
2022-08-11,17.768942,6.7948546
2022-08-12,17.80681,6.7889094
2022-08-15,17.795862,6.780042
2022-08-16,17.793924,6.7602787
2022-08-17,17.83019,6.7343016
2022-08-18,17.799343,6.754323
2022-08-19,17.741093,6.7980385
2022-08-22,17.769184,6.768615
2022-08-23,17.71341,6.8202524
2022-08-24,17.673943,6.786716
2022-08-25,17.40934,6.603118
2022-08-26,17.027884,5.2383094
2022-08-29,17.002138,5.211437
2022-08-30,17.020403,5.2370834
2022-08-31,17.0189,5.223931
2022-09-01,17.038704,5.237511
2022-09-02,17.032393,5.2405634
2022-09-06,17.026535,5.2356524
2022-09-07,17.100204,5.3449583
2022-09-08,17.047613,5.2657886
2022-09-09,17.050602,5.259578
2022-09-12,17.071896,5.2852483
2022-09-13,17.003675,5.203687
2022-09-14,17.014467,5.2218647
2022-09-15,17.044445,5.244902
2022-09-16,17.01906,5.227342
2022-09-19,17.009258,5.2073307
2022-09-20,17.004133,5.2003064
2022-09-21,17.011194,5.217887
2022-09-22,17.035091,5.249664
2022-09-23,17.01471,5.225655
2022-09-26,17.102404,5.331843
2022-09-27,17.336945,5.548775
2022-09-28,17.3291,5.5318456
2022-09-29,17.462202,5.508512
2022-09-30,17.587141,5.392565
2022-10-03,17.578077,5.4074063
2022-10-04,17.615238,5.368792
2022-10-05,17.618319,5.3808193
2022-10-06,17.616362,5.3775573
2022-10-07,17.599865,5.3876805
2022-10-10,17.625645,5.374901
2022-10-11,17.612413,5.3890314
2022-10-12,17.621717,5.3698606
2022-10-13,17.60532,5.3543086
2022-10-14,17.635134,5.361104
2022-10-17,17.63297,5.3687634
2022-10-18,17.639046,5.3610935
2022-10-19,17.626745,5.362561
2022-10-20,17.635994,5.3604
2022-10-21,17.630186,5.3545146
2022-10-24,17.632833,5.35076
2022-10-25,17.645016,5.3656816
2022-10-26,17.643219,5.351634
2022-10-27,18.508478,9.358171
2022-10-28,18.505703,9.357454
2022-10-31,18.500872,9.3871
2022-11-01,18.506882,9.394766
2022-11-02,18.586847,9.54497
2022-11-03,18.542553,9.481026
2022-11-04,18.56837,9.505794
2022-11-07,18.546358,9.476949
2022-11-08,18.516163,9.440371
2022-11-09,18.522259,9.439139
2022-11-10,18.566183,9.504917
2022-11-11,18.542107,9.484746
2022-11-14,18.579206,9.536812
2022-11-15,18.584723,9.555712
2022-11-16,18.588507,9.559461
2022-11-17,18.585268,9.5551195
2022-11-18,18.610332,9.591225
2022-11-21,18.614723,9.609994
2022-11-22,18.64,9.648909
2022-11-23,18.61615,9.612495
2022-11-25,18.615446,9.601096
2022-11-28,18.58677,9.556447
2022-11-29,18.579027,9.545852
2022-11-30,18.579437,9.549644
2022-12-01,18.655594,9.68394
2022-12-02,18.620064,9.615434
2022-12-05,18.61087,9.589696
2022-12-06,18.622921,9.619482
2022-12-07,18.63518,9.70095
2022-12-08,18.658882,9.772912
