,regime
1970-01-01 00:00:01.422927000,0
1970-01-01 00:00:01.423013400,0
1970-01-01 00:00:01.423099800,0
1970-01-01 00:00:01.423186200,0
1970-01-01 00:00:01.423445400,0
1970-01-01 00:00:01.423531800,0
1970-01-01 00:00:01.423618200,0
1970-01-01 00:00:01.423704600,0
1970-01-01 00:00:01.423791000,0
1970-01-01 00:00:01.424050200,0
1970-01-01 00:00:01.424136600,0
1970-01-01 00:00:01.424827800,0
1970-01-01 00:00:01.424914200,0
1970-01-01 00:00:01.425000600,0
1970-01-01 00:00:01.425259800,0
1970-01-01 00:00:01.425346200,0
1970-01-01 00:00:01.425432600,0
1970-01-01 00:00:01.425519000,0
1970-01-01 00:00:01.425605400,0
1970-01-01 00:00:01.425864600,0
1970-01-01 00:00:01.425951000,0
1970-01-01 00:00:01.426037400,0
1970-01-01 00:00:01.426123800,0
1970-01-01 00:00:01.426210200,0
1970-01-01 00:00:01.426469400,0
1970-01-01 00:00:01.426555800,0
1970-01-01 00:00:01.426642200,0
1970-01-01 00:00:01.426728600,0
1970-01-01 00:00:01.426815000,0
1970-01-01 00:00:01.427074200,0
1970-01-01 00:00:01.427160600,0
1970-01-01 00:00:01.427247000,0
1970-01-01 00:00:01.427333400,0
1970-01-01 00:00:01.427419800,0
1970-01-01 00:00:01.427679000,0
1970-01-01 00:00:01.427765400,0
1970-01-01 00:00:01.427851800,0
1970-01-01 00:00:01.427938200,0
1970-01-01 00:00:01.428024600,0
1970-01-01 00:00:01.428370200,0
1970-01-01 00:00:01.428456600,0
1970-01-01 00:00:01.428543000,0
1970-01-01 00:00:01.428629400,0
1970-01-01 00:00:01.428888600,0
1970-01-01 00:00:01.428975000,0
1970-01-01 00:00:01.429061400,0
1970-01-01 00:00:01.429147800,0
1970-01-01 00:00:01.429234200,0
1970-01-01 00:00:01.429493400,0
1970-01-01 00:00:01.429579800,0
1970-01-01 00:00:01.429666200,0
1970-01-01 00:00:01.429752600,0
1970-01-01 00:00:01.429839000,0
1970-01-01 00:00:01.430098200,0
1970-01-01 00:00:01.430184600,0
1970-01-01 00:00:01.430271000,0
1970-01-01 00:00:01.430357400,0
1970-01-01 00:00:01.430703000,0
1970-01-01 00:00:01.430789400,0
1970-01-01 00:00:01.430875800,0
1970-01-01 00:00:01.430962200,0
1970-01-01 00:00:01.431048600,0
1970-01-01 00:00:01.431307800,0
1970-01-01 00:00:01.431394200,0
1970-01-01 00:00:01.431480600,0
1970-01-01 00:00:01.431567000,0
1970-01-01 00:00:01.431653400,0
1970-01-01 00:00:01.431912600,0
1970-01-01 00:00:01.431999000,0
1970-01-01 00:00:01.432085400,0
1970-01-01 00:00:01.432171800,0
1970-01-01 00:00:01.432258200,0
1970-01-01 00:00:01.432517400,0
1970-01-01 00:00:01.432603800,0
1970-01-01 00:00:01.432690200,0
1970-01-01 00:00:01.432776600,0
1970-01-01 00:00:01.432863000,0
1970-01-01 00:00:01.433122200,0
1970-01-01 00:00:01.433208600,0
1970-01-01 00:00:01.433295000,0
1970-01-01 00:00:01.433381400,0
1970-01-01 00:00:01.433467800,0
1970-01-01 00:00:01.433727000,0
1970-01-01 00:00:01.433813400,0
1970-01-01 00:00:01.433899800,0
1970-01-01 00:00:01.433986200,0
1970-01-01 00:00:01.434072600,0
1970-01-01 00:00:01.434331800,0
1970-01-01 00:00:01.434418200,0
1970-01-01 00:00:01.434504600,0
1970-01-01 00:00:01.434591000,0
1970-01-01 00:00:01.434677400,0
1970-01-01 00:00:01.435023000,0
1970-01-01 00:00:01.435109400,0
1970-01-01 00:00:01.435195800,0
1970-01-01 00:00:01.435282200,0
1970-01-01 00:00:01.435541400,0
1970-01-01 00:00:01.435627800,2
1970-01-01 00:00:01.435714200,2
1970-01-01 00:00:01.435800600,2
1970-01-01 00:00:01.435887000,2
1970-01-01 00:00:01.436146200,2
1970-01-01 00:00:01.436232600,2
1970-01-01 00:00:01.436319000,2
1970-01-01 00:00:01.436405400,2
1970-01-01 00:00:01.436491800,2
1970-01-01 00:00:01.436751000,2
1970-01-01 00:00:01.436837400,2
1970-01-01 00:00:01.436923800,2
1970-01-01 00:00:01.437010200,2
1970-01-01 00:00:01.437096600,2
1970-01-01 00:00:01.437355800,2
1970-01-01 00:00:01.437442200,2
1970-01-01 00:00:01.437528600,2
1970-01-01 00:00:01.437615000,2
1970-01-01 00:00:01.437701400,2
1970-01-01 00:00:01.437960600,2
1970-01-01 00:00:01.438047000,2
1970-01-01 00:00:01.438133400,2
1970-01-01 00:00:01.438219800,2
1970-01-01 00:00:01.438306200,2
1970-01-01 00:00:01.438565400,2
1970-01-01 00:00:01.438651800,2
1970-01-01 00:00:01.438738200,2
1970-01-01 00:00:01.438824600,2
1970-01-01 00:00:01.438911000,2
1970-01-01 00:00:01.439170200,2
1970-01-01 00:00:01.439256600,2
1970-01-01 00:00:01.439343000,2
1970-01-01 00:00:01.439429400,2
1970-01-01 00:00:01.439515800,2
1970-01-01 00:00:01.439775000,2
1970-01-01 00:00:01.439861400,2
1970-01-01 00:00:01.439947800,2
1970-01-01 00:00:01.440034200,2
1970-01-01 00:00:01.440120600,2
1970-01-01 00:00:01.440379800,2
1970-01-01 00:00:01.440466200,2
1970-01-01 00:00:01.440552600,2
1970-01-01 00:00:01.440639000,2
1970-01-01 00:00:01.440725400,2
1970-01-01 00:00:01.440984600,2
1970-01-01 00:00:01.441071000,2
1970-01-01 00:00:01.441157400,2
1970-01-01 00:00:01.441589400,2
1970-01-01 00:00:01.441675800,2
1970-01-01 00:00:01.441762200,2
1970-01-01 00:00:01.441848600,2
1970-01-01 00:00:01.441935000,2
1970-01-01 00:00:01.442194200,2
1970-01-01 00:00:01.442280600,2
1970-01-01 00:00:01.442367000,2
1970-01-01 00:00:01.442453400,2
1970-01-01 00:00:01.442539800,2
1970-01-01 00:00:01.442799000,2
1970-01-01 00:00:01.442885400,2
1970-01-01 00:00:01.442971800,2
1970-01-01 00:00:01.443058200,2
1970-01-01 00:00:01.443144600,2
1970-01-01 00:00:01.443403800,2
1970-01-01 00:00:01.443490200,2
1970-01-01 00:00:01.443576600,2
1970-01-01 00:00:01.444267800,0
1970-01-01 00:00:01.444354200,0
1970-01-01 00:00:01.444613400,0
1970-01-01 00:00:01.444699800,0
1970-01-01 00:00:01.444786200,0
1970-01-01 00:00:01.444872600,0
1970-01-01 00:00:01.444959000,0
1970-01-01 00:00:01.445218200,0
1970-01-01 00:00:01.445304600,0
1970-01-01 00:00:01.445391000,0
1970-01-01 00:00:01.445477400,0
1970-01-01 00:00:01.445563800,0
1970-01-01 00:00:01.445823000,0
1970-01-01 00:00:01.445909400,0
1970-01-01 00:00:01.445995800,0
1970-01-01 00:00:01.446082200,0
1970-01-01 00:00:01.446168600,0
1970-01-01 00:00:01.446427800,0
1970-01-01 00:00:01.446514200,0
1970-01-01 00:00:01.446600600,0
1970-01-01 00:00:01.446687000,0
1970-01-01 00:00:01.446773400,0
1970-01-01 00:00:01.447032600,0
1970-01-01 00:00:01.447119000,0
1970-01-01 00:00:01.447205400,0
1970-01-01 00:00:01.447291800,0
1970-01-01 00:00:01.447378200,0
1970-01-01 00:00:01.447637400,0
1970-01-01 00:00:01.447723800,0
1970-01-01 00:00:01.447810200,0
1970-01-01 00:00:01.447896600,0
1970-01-01 00:00:01.447983000,0
1970-01-01 00:00:01.448242200,0
1970-01-01 00:00:01.448328600,0
1970-01-01 00:00:01.448415000,0
1970-01-01 00:00:01.448501400,0
1970-01-01 00:00:01.448587800,0
1970-01-01 00:00:01.448847000,0
1970-01-01 00:00:01.448933400,1
1970-01-01 00:00:01.449019800,1
1970-01-01 00:00:01.449106200,1
1970-01-01 00:00:01.449192600,1
1970-01-01 00:00:01.449451800,1
1970-01-01 00:00:01.449538200,1
1970-01-01 00:00:01.449624600,1
1970-01-01 00:00:01.449711000,1
1970-01-01 00:00:01.449797400,1
1970-01-01 00:00:01.450056600,1
1970-01-01 00:00:01.450143000,1
1970-01-01 00:00:01.450229400,1
1970-01-01 00:00:01.450315800,1
1970-01-01 00:00:01.450402200,1
1970-01-01 00:00:01.450661400,1
1970-01-01 00:00:01.450747800,1
1970-01-01 00:00:01.450834200,1
1970-01-01 00:00:01.450920600,1
1970-01-01 00:00:01.451007000,1
1970-01-01 00:00:01.451266200,1
1970-01-01 00:00:01.451352600,1
1970-01-01 00:00:01.451439000,1
1970-01-01 00:00:01.451525400,1
1970-01-01 00:00:01.451871000,1
1970-01-01 00:00:01.451957400,1
1970-01-01 00:00:01.452043800,1
1970-01-01 00:00:01.452130200,1
1970-01-01 00:00:01.452216600,1
1970-01-01 00:00:01.452475800,1
1970-01-01 00:00:01.452562200,1
1970-01-01 00:00:01.452648600,1
1970-01-01 00:00:01.452735000,1
1970-01-01 00:00:01.452821400,1
1970-01-01 00:00:01.453080600,1
1970-01-01 00:00:01.453167000,1
1970-01-01 00:00:01.453253400,1
1970-01-01 00:00:01.453339800,1
1970-01-01 00:00:01.453426200,1
1970-01-01 00:00:01.453685400,1
1970-01-01 00:00:01.453771800,1
1970-01-01 00:00:01.453858200,1
1970-01-01 00:00:01.453944600,1
1970-01-01 00:00:01.454031000,1
1970-01-01 00:00:01.454290200,1
1970-01-01 00:00:01.454376600,1
1970-01-01 00:00:01.454463000,1
1970-01-01 00:00:01.454549400,1
1970-01-01 00:00:01.454635800,1
1970-01-01 00:00:01.455499800,1
1970-01-01 00:00:01.455586200,1
1970-01-01 00:00:01.455672600,1
1970-01-01 00:00:01.455759000,1
1970-01-01 00:00:01.455845400,1
1970-01-01 00:00:01.456104600,1
1970-01-01 00:00:01.456191000,1
1970-01-01 00:00:01.456277400,1
1970-01-01 00:00:01.456363800,1
1970-01-01 00:00:01.456450200,1
1970-01-01 00:00:01.456709400,1
1970-01-01 00:00:01.456795800,1
1970-01-01 00:00:01.456882200,1
1970-01-01 00:00:01.456968600,1
1970-01-01 00:00:01.457055000,1
1970-01-01 00:00:01.457314200,1
1970-01-01 00:00:01.457400600,1
1970-01-01 00:00:01.457487000,1
1970-01-01 00:00:01.457573400,1
1970-01-01 00:00:01.457659800,1
1970-01-01 00:00:01.457919000,1
1970-01-01 00:00:01.458005400,1
1970-01-01 00:00:01.458091800,1
1970-01-01 00:00:01.458178200,1
1970-01-01 00:00:01.458264600,1
1970-01-01 00:00:01.458523800,1
1970-01-01 00:00:01.458610200,1
1970-01-01 00:00:01.458696600,1
1970-01-01 00:00:01.458783000,1
1970-01-01 00:00:01.458869400,1
1970-01-01 00:00:01.459128600,1
1970-01-01 00:00:01.459215000,1
1970-01-01 00:00:01.459301400,1
1970-01-01 00:00:01.459387800,1
1970-01-01 00:00:01.459474200,1
1970-01-01 00:00:01.459819800,1
1970-01-01 00:00:01.459906200,1
1970-01-01 00:00:01.459992600,1
1970-01-01 00:00:01.460079000,1
1970-01-01 00:00:01.460338200,1
1970-01-01 00:00:01.460424600,1
1970-01-01 00:00:01.460511000,1
1970-01-01 00:00:01.460597400,0
1970-01-01 00:00:01.460683800,1
1970-01-01 00:00:01.460943000,1
1970-01-01 00:00:01.461029400,1
1970-01-01 00:00:01.461115800,1
1970-01-01 00:00:01.461202200,1
1970-01-01 00:00:01.461288600,1
1970-01-01 00:00:01.461547800,1
1970-01-01 00:00:01.461634200,1
1970-01-01 00:00:01.461720600,1
1970-01-01 00:00:01.461807000,1
1970-01-01 00:00:01.461893400,1
1970-01-01 00:00:01.462239000,1
1970-01-01 00:00:01.462325400,1
1970-01-01 00:00:01.462411800,1
1970-01-01 00:00:01.462498200,1
1970-01-01 00:00:01.462757400,1
1970-01-01 00:00:01.462843800,1
1970-01-01 00:00:01.462930200,1
1970-01-01 00:00:01.463016600,1
1970-01-01 00:00:01.463103000,1
1970-01-01 00:00:01.463362200,1
1970-01-01 00:00:01.463448600,1
1970-01-01 00:00:01.463535000,1
1970-01-01 00:00:01.463621400,1
1970-01-01 00:00:01.463707800,1
1970-01-01 00:00:01.463967000,1
1970-01-01 00:00:01.464053400,1
1970-01-01 00:00:01.464139800,1
1970-01-01 00:00:01.464226200,1
1970-01-01 00:00:01.464312600,1
1970-01-01 00:00:01.464571800,1
1970-01-01 00:00:01.464658200,1
1970-01-01 00:00:01.464744600,1
1970-01-01 00:00:01.464831000,1
1970-01-01 00:00:01.464917400,1
1970-01-01 00:00:01.465176600,1
1970-01-01 00:00:01.465263000,1
1970-01-01 00:00:01.465349400,1
1970-01-01 00:00:01.465781400,1
1970-01-01 00:00:01.465867800,1
1970-01-01 00:00:01.465954200,1
1970-01-01 00:00:01.466040600,1
1970-01-01 00:00:01.466127000,1
1970-01-01 00:00:01.466386200,1
1970-01-01 00:00:01.466472600,1
1970-01-01 00:00:01.466559000,1
1970-01-01 00:00:01.466645400,1
1970-01-01 00:00:01.466731800,1
1970-01-01 00:00:01.466991000,1
1970-01-01 00:00:01.467077400,1
1970-01-01 00:00:01.467163800,1
1970-01-01 00:00:01.467250200,1
1970-01-01 00:00:01.467336600,1
1970-01-01 00:00:01.467595800,1
1970-01-01 00:00:01.467682200,1
1970-01-01 00:00:01.467768600,1
1970-01-01 00:00:01.467855000,1
1970-01-01 00:00:01.467941400,1
1970-01-01 00:00:01.468200600,1
1970-01-01 00:00:01.468287000,1
1970-01-01 00:00:01.468373400,1
1970-01-01 00:00:01.468459800,1
1970-01-01 00:00:01.468546200,1
1970-01-01 00:00:01.468805400,1
1970-01-01 00:00:01.468891800,1
1970-01-01 00:00:01.468978200,1
1970-01-01 00:00:01.469064600,1
1970-01-01 00:00:01.469151000,1
1970-01-01 00:00:01.469410200,1
1970-01-01 00:00:01.469496600,1
1970-01-01 00:00:01.469583000,1
1970-01-01 00:00:01.469669400,1
1970-01-01 00:00:01.469755800,1
1970-01-01 00:00:01.470015000,1
1970-01-01 00:00:01.470101400,1
1970-01-01 00:00:01.470187800,1
1970-01-01 00:00:01.470274200,1
1970-01-01 00:00:01.470360600,1
1970-01-01 00:00:01.470619800,1
1970-01-01 00:00:01.470706200,1
1970-01-01 00:00:01.470792600,1
1970-01-01 00:00:01.470879000,1
1970-01-01 00:00:01.470965400,1
1970-01-01 00:00:01.471224600,1
1970-01-01 00:00:01.471311000,1
1970-01-01 00:00:01.471397400,1
1970-01-01 00:00:01.471483800,1
1970-01-01 00:00:01.471570200,1
1970-01-01 00:00:01.471829400,1
1970-01-01 00:00:01.471915800,1
1970-01-01 00:00:01.472002200,1
1970-01-01 00:00:01.472088600,1
1970-01-01 00:00:01.472175000,1
1970-01-01 00:00:01.472434200,1
1970-01-01 00:00:01.472520600,1
1970-01-01 00:00:01.472607000,1
1970-01-01 00:00:01.472693400,1
1970-01-01 00:00:01.472779800,1
1970-01-01 00:00:01.473039000,1
1970-01-01 00:00:01.473125400,1
1970-01-01 00:00:01.473211800,1
1970-01-01 00:00:01.473298200,1
1970-01-01 00:00:01.473384600,1
1970-01-01 00:00:01.473643800,1
1970-01-01 00:00:01.473730200,1
1970-01-01 00:00:01.473816600,1
1970-01-01 00:00:01.474248600,1
1970-01-01 00:00:01.474335000,1
1970-01-01 00:00:01.474421400,1
1970-01-01 00:00:01.474507800,1
1970-01-01 00:00:01.474594200,1
1970-01-01 00:00:01.474853400,1
1970-01-01 00:00:01.474939800,1
1970-01-01 00:00:01.475026200,1
1970-01-01 00:00:01.475112600,1
1970-01-01 00:00:01.475199000,1
1970-01-01 00:00:01.476063000,1
1970-01-01 00:00:01.476149400,1
1970-01-01 00:00:01.476235800,1
1970-01-01 00:00:01.476322200,1
1970-01-01 00:00:01.476408600,1
1970-01-01 00:00:01.476667800,1
1970-01-01 00:00:01.476754200,1
1970-01-01 00:00:01.476840600,1
1970-01-01 00:00:01.476927000,1
1970-01-01 00:00:01.477013400,1
1970-01-01 00:00:01.477272600,1
1970-01-01 00:00:01.477359000,1
1970-01-01 00:00:01.477445400,1
1970-01-01 00:00:01.477531800,1
1970-01-01 00:00:01.477618200,1
1970-01-01 00:00:01.477877400,1
1970-01-01 00:00:01.477963800,1
1970-01-01 00:00:01.478050200,1
1970-01-01 00:00:01.478136600,1
1970-01-01 00:00:01.478223000,1
1970-01-01 00:00:01.478482200,1
1970-01-01 00:00:01.478568600,1
1970-01-01 00:00:01.478655000,1
1970-01-01 00:00:01.478741400,1
1970-01-01 00:00:01.478827800,1
1970-01-01 00:00:01.479087000,1
1970-01-01 00:00:01.479173400,1
1970-01-01 00:00:01.479259800,1
1970-01-01 00:00:01.479346200,1
1970-01-01 00:00:01.479432600,1
1970-01-01 00:00:01.479691800,1
1970-01-01 00:00:01.479778200,1
1970-01-01 00:00:01.479864600,1
1970-01-01 00:00:01.479951000,1
1970-01-01 00:00:01.480037400,1
1970-01-01 00:00:01.480296600,1
1970-01-01 00:00:01.480383000,1
1970-01-01 00:00:01.480469400,1
1970-01-01 00:00:01.480555800,1
1970-01-01 00:00:01.480642200,1
1970-01-01 00:00:01.480901400,1
1970-01-01 00:00:01.480987800,1
1970-01-01 00:00:01.481074200,1
1970-01-01 00:00:01.481160600,1
1970-01-01 00:00:01.481247000,1
1970-01-01 00:00:01.481506200,1
1970-01-01 00:00:01.481592600,1
1970-01-01 00:00:01.481679000,1
1970-01-01 00:00:01.481765400,1
1970-01-01 00:00:01.481851800,1
1970-01-01 00:00:01.482111000,1
1970-01-01 00:00:01.482197400,1
1970-01-01 00:00:01.482283800,1
1970-01-01 00:00:01.482370200,1
1970-01-01 00:00:01.482456600,1
1970-01-01 00:00:01.482715800,1
1970-01-01 00:00:01.482802200,1
1970-01-01 00:00:01.482888600,1
1970-01-01 00:00:01.482975000,1
1970-01-01 00:00:01.483061400,1
1970-01-01 00:00:01.483407000,1
1970-01-01 00:00:01.483493400,1
1970-01-01 00:00:01.483579800,1
1970-01-01 00:00:01.483666200,1
1970-01-01 00:00:01.483925400,1
1970-01-01 00:00:01.484011800,1
1970-01-01 00:00:01.484098200,1
1970-01-01 00:00:01.484184600,1
1970-01-01 00:00:01.484271000,1
1970-01-01 00:00:01.484530200,1
1970-01-01 00:00:01.484616600,1
1970-01-01 00:00:01.484703000,1
1970-01-01 00:00:01.484789400,1
1970-01-01 00:00:01.484875800,1
1970-01-01 00:00:01.485135000,1
1970-01-01 00:00:01.485221400,1
1970-01-01 00:00:01.485307800,1
1970-01-01 00:00:01.485394200,1
1970-01-01 00:00:01.486085400,1
1970-01-01 00:00:01.486344600,1
1970-01-01 00:00:01.486431000,1
1970-01-01 00:00:01.486517400,1
1970-01-01 00:00:01.486603800,1
1970-01-01 00:00:01.486690200,1
1970-01-01 00:00:01.486949400,1
1970-01-01 00:00:01.487035800,1
1970-01-01 00:00:01.487122200,1
1970-01-01 00:00:01.487208600,1
1970-01-01 00:00:01.487295000,1
1970-01-01 00:00:01.487554200,1
1970-01-01 00:00:01.487640600,1
1970-01-01 00:00:01.487727000,1
1970-01-01 00:00:01.487813400,1
1970-01-01 00:00:01.487899800,1
1970-01-01 00:00:01.488159000,1
1970-01-01 00:00:01.488245400,1
1970-01-01 00:00:01.488331800,1
1970-01-01 00:00:01.488418200,1
1970-01-01 00:00:01.488504600,1
1970-01-01 00:00:01.488763800,1
1970-01-01 00:00:01.488850200,1
1970-01-01 00:00:01.488936600,1
1970-01-01 00:00:01.489023000,1
1970-01-01 00:00:01.489109400,1
1970-01-01 00:00:01.489368600,1
1970-01-01 00:00:01.489455000,1
1970-01-01 00:00:01.489541400,1
1970-01-01 00:00:01.489627800,1
1970-01-01 00:00:01.489714200,1
1970-01-01 00:00:01.489973400,1
1970-01-01 00:00:01.490059800,1
1970-01-01 00:00:01.490146200,1
1970-01-01 00:00:01.490232600,1
1970-01-01 00:00:01.490319000,1
1970-01-01 00:00:01.490578200,1
1970-01-01 00:00:01.490664600,1
1970-01-01 00:00:01.490751000,1
1970-01-01 00:00:01.490837400,1
1970-01-01 00:00:01.490923800,1
1970-01-01 00:00:01.491355800,1
1970-01-01 00:00:01.491442200,1
1970-01-01 00:00:01.491528600,1
1970-01-01 00:00:01.491787800,1
1970-01-01 00:00:01.491874200,1
1970-01-01 00:00:01.491960600,1
1970-01-01 00:00:01.492047000,1
1970-01-01 00:00:01.492133400,1
1970-01-01 00:00:01.492392600,1
1970-01-01 00:00:01.492479000,1
1970-01-01 00:00:01.492565400,1
1970-01-01 00:00:01.492651800,1
1970-01-01 00:00:01.492738200,1
1970-01-01 00:00:01.492997400,1
1970-01-01 00:00:01.493083800,1
1970-01-01 00:00:01.493170200,1
1970-01-01 00:00:01.493256600,1
1970-01-01 00:00:01.493343000,1
1970-01-01 00:00:01.493688600,1
1970-01-01 00:00:01.493775000,1
1970-01-01 00:00:01.493861400,1
1970-01-01 00:00:01.493947800,1
1970-01-01 00:00:01.494207000,1
1970-01-01 00:00:01.494293400,1
1970-01-01 00:00:01.494379800,1
1970-01-01 00:00:01.494466200,1
1970-01-01 00:00:01.494552600,1
1970-01-01 00:00:01.494811800,1
1970-01-01 00:00:01.494898200,1
1970-01-01 00:00:01.494984600,1
1970-01-01 00:00:01.495071000,1
1970-01-01 00:00:01.495157400,1
1970-01-01 00:00:01.495416600,1
1970-01-01 00:00:01.495503000,1
1970-01-01 00:00:01.495589400,1
1970-01-01 00:00:01.495675800,1
1970-01-01 00:00:01.495762200,1
1970-01-01 00:00:01.496194200,1
1970-01-01 00:00:01.496280600,1
1970-01-01 00:00:01.496367000,1
1970-01-01 00:00:01.496626200,1
1970-01-01 00:00:01.496712600,1
1970-01-01 00:00:01.496799000,1
1970-01-01 00:00:01.496885400,1
1970-01-01 00:00:01.496971800,1
1970-01-01 00:00:01.497231000,1
1970-01-01 00:00:01.497317400,1
1970-01-01 00:00:01.497403800,1
1970-01-01 00:00:01.497490200,1
1970-01-01 00:00:01.497576600,1
1970-01-01 00:00:01.497835800,1
1970-01-01 00:00:01.497922200,1
1970-01-01 00:00:01.498008600,1
1970-01-01 00:00:01.498095000,1
1970-01-01 00:00:01.498181400,1
1970-01-01 00:00:01.498440600,1
1970-01-01 00:00:01.498527000,1
1970-01-01 00:00:01.498613400,1
1970-01-01 00:00:01.498699800,1
1970-01-01 00:00:01.498786200,1
1970-01-01 00:00:01.499045400,1
1970-01-01 00:00:01.499131800,1
1970-01-01 00:00:01.499218200,1
1970-01-01 00:00:01.499304600,1
1970-01-01 00:00:01.499391000,1
1970-01-01 00:00:01.499650200,1
1970-01-01 00:00:01.499736600,1
1970-01-01 00:00:01.499823000,1
1970-01-01 00:00:01.499909400,1
1970-01-01 00:00:01.499995800,1
1970-01-01 00:00:01.500255000,1
1970-01-01 00:00:01.500341400,1
1970-01-01 00:00:01.500427800,1
1970-01-01 00:00:01.500514200,1
1970-01-01 00:00:01.500600600,1
1970-01-01 00:00:01.500859800,1
1970-01-01 00:00:01.500946200,1
1970-01-01 00:00:01.501032600,1
1970-01-01 00:00:01.501119000,1
1970-01-01 00:00:01.501205400,1
1970-01-01 00:00:01.501464600,1
1970-01-01 00:00:01.501551000,1
1970-01-01 00:00:01.501637400,1
1970-01-01 00:00:01.501723800,1
1970-01-01 00:00:01.501810200,1
1970-01-01 00:00:01.502069400,1
1970-01-01 00:00:01.502155800,1
1970-01-01 00:00:01.502242200,1
1970-01-01 00:00:01.502328600,1
1970-01-01 00:00:01.502415000,1
1970-01-01 00:00:01.502674200,1
1970-01-01 00:00:01.502760600,1
1970-01-01 00:00:01.502847000,1
1970-01-01 00:00:01.502933400,1
1970-01-01 00:00:01.503019800,1
1970-01-01 00:00:01.503279000,1
1970-01-01 00:00:01.503365400,1
1970-01-01 00:00:01.503451800,1
1970-01-01 00:00:01.503538200,1
1970-01-01 00:00:01.503624600,1
1970-01-01 00:00:01.503883800,1
1970-01-01 00:00:01.503970200,1
1970-01-01 00:00:01.504056600,1
1970-01-01 00:00:01.504143000,1
1970-01-01 00:00:01.504229400,1
1970-01-01 00:00:01.504488600,1
1970-01-01 00:00:01.504575000,1
1970-01-01 00:00:01.504661400,1
1970-01-01 00:00:01.504747800,1
1970-01-01 00:00:01.504834200,1
1970-01-01 00:00:01.505093400,1
1970-01-01 00:00:01.505179800,1
1970-01-01 00:00:01.505266200,1
1970-01-01 00:00:01.505352600,1
1970-01-01 00:00:01.505439000,1
1970-01-01 00:00:01.505698200,1
1970-01-01 00:00:01.505784600,1
1970-01-01 00:00:01.505871000,1
1970-01-01 00:00:01.505957400,1
1970-01-01 00:00:01.506043800,1
1970-01-01 00:00:01.506303000,1
1970-01-01 00:00:01.506389400,1
1970-01-01 00:00:01.506475800,1
1970-01-01 00:00:01.506562200,1
1970-01-01 00:00:01.506648600,1
1970-01-01 00:00:01.507512600,1
1970-01-01 00:00:01.507599000,1
1970-01-01 00:00:01.507685400,1
1970-01-01 00:00:01.507771800,1
1970-01-01 00:00:01.507858200,1
1970-01-01 00:00:01.508117400,1
1970-01-01 00:00:01.508203800,1
1970-01-01 00:00:01.508290200,1
1970-01-01 00:00:01.508376600,1
1970-01-01 00:00:01.508463000,1
1970-01-01 00:00:01.508722200,1
1970-01-01 00:00:01.508808600,1
1970-01-01 00:00:01.508895000,1
1970-01-01 00:00:01.508981400,1
1970-01-01 00:00:01.509067800,1
1970-01-01 00:00:01.509327000,1
1970-01-01 00:00:01.509413400,1
1970-01-01 00:00:01.509499800,1
1970-01-01 00:00:01.509586200,1
1970-01-01 00:00:01.509672600,1
